match_id,home,round,season,team,xg,xg_against,score,score_against
168,1,17,2018-19,Hoffenheim,3.1,1.3,1,1
168,0,17,2018-19,Mainz 05,1.3,3.1,1,1
170,1,18,2018-19,Hoffenheim,1.0,2.7,1,3
170,0,18,2018-19,Bayern Munich,2.7,1.0,3,1
171,1,18,2018-19,Hannover 96,0.9,2.7,0,1
171,0,18,2018-19,Werder Bremen,2.7,0.9,1,0
172,1,18,2018-19,Leverkusen,1.8,0.7,0,1
172,0,18,2018-19,M'Gladbach,0.7,1.8,1,0
173,1,18,2018-19,Eint Frankfurt,2.7,1.6,3,1
173,0,18,2018-19,Freiburg,1.6,2.7,1,3
174,1,18,2018-19,Stuttgart,2.8,1.7,2,3
174,0,18,2018-19,Mainz 05,1.7,2.8,3,2
175,1,18,2018-19,Augsburg,0.8,1.1,1,2
175,0,18,2018-19,Düsseldorf,1.1,0.8,2,1
176,1,18,2018-19,RB Leipzig,1.3,1.0,0,1
176,0,18,2018-19,Dortmund,1.0,1.3,1,0
177,1,18,2018-19,Nürnberg,1.0,2.3,1,3
177,0,18,2018-19,Hertha BSC,2.3,1.0,3,1
178,1,18,2018-19,Schalke 04,2.5,1.4,2,1
178,0,18,2018-19,Wolfsburg,1.4,2.5,1,2
180,1,19,2018-19,Hertha BSC,0.9,1.0,2,2
180,0,19,2018-19,Schalke 04,1.0,0.9,2,2
181,1,19,2018-19,Mainz 05,3.0,0.5,2,1
181,0,19,2018-19,Nürnberg,0.5,3.0,1,2
182,1,19,2018-19,Dortmund,2.2,0.8,5,1
182,0,19,2018-19,Hannover 96,0.8,2.2,1,5
183,1,19,2018-19,Freiburg,2.0,2.5,2,4
183,0,19,2018-19,Hoffenheim,2.5,2.0,4,2
184,1,19,2018-19,Wolfsburg,0.7,3.1,0,3
184,0,19,2018-19,Leverkusen,3.1,0.7,3,0
185,1,19,2018-19,M'Gladbach,1.9,0.6,2,0
185,0,19,2018-19,Augsburg,0.6,1.9,0,2
186,1,19,2018-19,Werder Bremen,3.5,1.6,2,2
186,0,19,2018-19,Eint Frankfurt,1.6,3.5,2,2
187,1,19,2018-19,Bayern Munich,2.2,0.9,4,1
187,0,19,2018-19,Stuttgart,0.9,2.2,1,4
188,1,19,2018-19,Düsseldorf,0.3,2.4,0,4
188,0,19,2018-19,RB Leipzig,2.4,0.3,4,0
190,1,20,2018-19,Hannover 96,0.1,3.0,0,3
190,0,20,2018-19,RB Leipzig,3.0,0.1,3,0
191,1,20,2018-19,Hoffenheim,1.8,0.9,1,1
191,0,20,2018-19,Düsseldorf,0.9,1.8,1,1
192,1,20,2018-19,Hertha BSC,1.4,1.2,0,1
192,0,20,2018-19,Wolfsburg,1.2,1.4,1,0
193,1,20,2018-19,Eint Frankfurt,1.0,1.5,1,1
193,0,20,2018-19,Dortmund,1.5,1.0,1,1
194,1,20,2018-19,Leverkusen,1.7,1.6,3,1
194,0,20,2018-19,Bayern Munich,1.6,1.7,1,3
195,1,20,2018-19,Nürnberg,1.3,0.9,1,1
195,0,20,2018-19,Werder Bremen,0.9,1.3,1,1
196,1,20,2018-19,Schalke 04,0.4,1.6,0,2
196,0,20,2018-19,M'Gladbach,1.6,0.4,2,0
197,1,20,2018-19,Augsburg,3.3,0.3,3,0
197,0,20,2018-19,Mainz 05,0.3,3.3,0,3
198,1,20,2018-19,Stuttgart,1.3,2.1,2,2
198,0,20,2018-19,Freiburg,2.1,1.3,2,2
200,1,21,2018-19,Mainz 05,1.7,2.7,1,5
200,0,21,2018-19,Leverkusen,2.7,1.7,5,1
201,1,21,2018-19,Hannover 96,1.7,1.1,2,0
201,0,21,2018-19,Nürnberg,1.1,1.7,0,2
202,1,21,2018-19,Freiburg,1.0,1.7,3,3
202,0,21,2018-19,Wolfsburg,1.7,1.0,3,3
203,1,21,2018-19,Dortmund,2.5,1.3,3,3
203,0,21,2018-19,Hoffenheim,1.3,2.5,3,3
204,1,21,2018-19,RB Leipzig,1.7,0.4,0,0
204,0,21,2018-19,Eint Frankfurt,0.4,1.7,0,0
205,1,21,2018-19,M'Gladbach,1.1,1.6,0,3
205,0,21,2018-19,Hertha BSC,1.6,1.1,3,0
206,1,21,2018-19,Bayern Munich,2.2,0.8,3,1
206,0,21,2018-19,Schalke 04,0.8,2.2,1,3
207,1,21,2018-19,Werder Bremen,1.2,1.2,4,0
207,0,21,2018-19,Augsburg,1.2,1.2,0,4
208,1,21,2018-19,Düsseldorf,1.9,1.2,3,0
208,0,21,2018-19,Stuttgart,1.2,1.9,0,3
210,1,22,2018-19,Augsburg,0.4,1.8,2,3
210,0,22,2018-19,Bayern Munich,1.8,0.4,3,2
211,1,22,2018-19,Stuttgart,1.2,1.2,1,3
211,0,22,2018-19,RB Leipzig,1.2,1.2,3,1
212,1,22,2018-19,Wolfsburg,2.0,0.8,3,0
212,0,22,2018-19,Mainz 05,0.8,2.0,0,3
213,1,22,2018-19,Schalke 04,0.5,1.0,0,0
213,0,22,2018-19,Freiburg,1.0,0.5,0,0
214,1,22,2018-19,Hoffenheim,3.4,0.4,3,0
214,0,22,2018-19,Hannover 96,0.4,3.4,0,3
215,1,22,2018-19,Hertha BSC,1.1,0.5,1,1
215,0,22,2018-19,Werder Bremen,0.5,1.1,1,1
216,1,22,2018-19,Eint Frankfurt,1.0,1.2,1,1
216,0,22,2018-19,M'Gladbach,1.2,1.0,1,1
217,1,22,2018-19,Leverkusen,1.8,0.2,2,0
217,0,22,2018-19,Düsseldorf,0.2,1.8,0,2
218,1,22,2018-19,Nürnberg,0.3,1.4,0,0
218,0,22,2018-19,Dortmund,1.4,0.3,0,0
220,1,23,2018-19,Werder Bremen,1.0,0.9,1,1
220,0,23,2018-19,Stuttgart,0.9,1.0,1,1
221,1,23,2018-19,Mainz 05,2.8,0.8,3,0
221,0,23,2018-19,Schalke 04,0.8,2.8,0,3
222,1,23,2018-19,Bayern Munich,0.7,0.4,1,0
222,0,23,2018-19,Hertha BSC,0.4,0.7,0,1
223,1,23,2018-19,M'Gladbach,1.2,0.9,0,3
223,0,23,2018-19,Wolfsburg,0.9,1.2,3,0
224,1,23,2018-19,Freiburg,2.1,1.3,5,1
224,0,23,2018-19,Augsburg,1.3,2.1,1,5
225,1,23,2018-19,Düsseldorf,1.6,0.1,2,1
225,0,23,2018-19,Nürnberg,0.1,1.6,1,2
226,1,23,2018-19,Hannover 96,0.5,1.9,0,3
226,0,23,2018-19,Eint Frankfurt,1.9,0.5,3,0
227,1,23,2018-19,Dortmund,1.2,0.9,3,2
227,0,23,2018-19,Leverkusen,0.9,1.2,2,3
228,1,23,2018-19,RB Leipzig,1.3,1.2,1,1
228,0,23,2018-19,Hoffenheim,1.2,1.3,1,1
230,1,24,2018-19,Augsburg,0.9,2.2,2,1
230,0,24,2018-19,Dortmund,2.2,0.9,1,2
231,1,24,2018-19,Leverkusen,2.2,0.3,2,0
231,0,24,2018-19,Freiburg,0.3,2.2,0,2
232,1,24,2018-19,Eint Frankfurt,1.6,2.0,3,2
232,0,24,2018-19,Hoffenheim,2.0,1.6,2,3
233,1,24,2018-19,Hertha BSC,1.4,0.6,2,1
233,0,24,2018-19,Mainz 05,0.6,1.4,1,2
234,1,24,2018-19,Schalke 04,0.7,2.1,0,4
234,0,24,2018-19,Düsseldorf,2.1,0.7,4,0
235,1,24,2018-19,Nürnberg,1.1,1.3,0,1
235,0,24,2018-19,RB Leipzig,1.3,1.1,1,0
236,1,24,2018-19,M'Gladbach,0.7,4.7,1,5
236,0,24,2018-19,Bayern Munich,4.7,0.7,5,1
237,1,24,2018-19,Stuttgart,2.0,0.1,5,1
237,0,24,2018-19,Hannover 96,0.1,2.0,1,5
238,1,24,2018-19,Wolfsburg,1.2,1.3,1,1
238,0,24,2018-19,Werder Bremen,1.3,1.2,1,1
240,1,25,2018-19,Werder Bremen,2.5,1.1,4,2
240,0,25,2018-19,Schalke 04,1.1,2.5,2,4
241,1,25,2018-19,RB Leipzig,1.5,0.2,0,0
241,0,25,2018-19,Augsburg,0.2,1.5,0,0
242,1,25,2018-19,Bayern Munich,3.3,0.1,6,0
242,0,25,2018-19,Wolfsburg,0.1,3.3,0,6
243,1,25,2018-19,Freiburg,1.4,1.2,2,1
243,0,25,2018-19,Hertha BSC,1.2,1.4,1,2
244,1,25,2018-19,Dortmund,2.0,0.7,3,1
244,0,25,2018-19,Stuttgart,0.7,2.0,1,3
245,1,25,2018-19,Mainz 05,0.6,1.7,0,1
245,0,25,2018-19,M'Gladbach,1.7,0.6,1,0
246,1,25,2018-19,Hoffenheim,2.2,0.6,2,1
246,0,25,2018-19,Nürnberg,0.6,2.2,1,2
247,1,25,2018-19,Hannover 96,1.2,2.4,2,3
247,0,25,2018-19,Leverkusen,2.4,1.2,3,2
248,1,25,2018-19,Düsseldorf,0.6,2.3,0,3
248,0,25,2018-19,Eint Frankfurt,2.3,0.6,3,0
250,1,26,2018-19,M'Gladbach,1.5,0.5,1,1
250,0,26,2018-19,Freiburg,0.5,1.5,1,1
251,1,26,2018-19,Schalke 04,1.2,1.3,0,1
251,0,26,2018-19,RB Leipzig,1.3,1.2,1,0
252,1,26,2018-19,Augsburg,1.0,1.7,3,1
252,0,26,2018-19,Hannover 96,1.7,1.0,1,3
253,1,26,2018-19,Wolfsburg,4.2,1.4,5,2
253,0,26,2018-19,Düsseldorf,1.4,4.2,2,5
254,1,26,2018-19,Stuttgart,1.1,2.3,1,1
254,0,26,2018-19,Hoffenheim,2.3,1.1,1,1
255,1,26,2018-19,Hertha BSC,1.6,2.9,2,3
255,0,26,2018-19,Dortmund,2.9,1.6,3,2
256,1,26,2018-19,Leverkusen,1.6,1.1,1,3
256,0,26,2018-19,Werder Bremen,1.1,1.6,3,1
257,1,26,2018-19,Eint Frankfurt,2.9,0.5,1,0
257,0,26,2018-19,Nürnberg,0.5,2.9,0,1
258,1,26,2018-19,Bayern Munich,2.3,0.3,6,0
258,0,26,2018-19,Mainz 05,0.3,2.3,0,6
260,1,27,2018-19,Hoffenheim,1.7,2.3,4,1
260,0,27,2018-19,Leverkusen,2.3,1.7,1,4
261,1,27,2018-19,Nürnberg,1.2,0.9,3,0
261,0,27,2018-19,Augsburg,0.9,1.2,0,3
262,1,27,2018-19,Freiburg,0.7,2.3,1,1
262,0,27,2018-19,Bayern Munich,2.3,0.7,1,1
263,1,27,2018-19,Werder Bremen,1.4,1.0,3,1
263,0,27,2018-19,Mainz 05,1.0,1.4,1,3
264,1,27,2018-19,Düsseldorf,1.4,0.9,3,1
264,0,27,2018-19,M'Gladbach,0.9,1.4,1,3
265,1,27,2018-19,Dortmund,1.1,0.2,2,0
265,0,27,2018-19,Wolfsburg,0.2,1.1,0,2
266,1,27,2018-19,RB Leipzig,3.8,0.9,5,0
266,0,27,2018-19,Hertha BSC,0.9,3.8,0,5
267,1,27,2018-19,Hannover 96,1.0,0.5,0,1
267,0,27,2018-19,Schalke 04,0.5,1.0,1,0
268,1,27,2018-19,Eint Frankfurt,1.0,0.5,3,0
268,0,27,2018-19,Stuttgart,0.5,1.0,0,3
270,1,28,2018-19,Mainz 05,1.6,1.4,5,0
270,0,28,2018-19,Freiburg,1.4,1.6,0,5
271,1,28,2018-19,Leverkusen,1.6,1.5,2,4
271,0,28,2018-19,RB Leipzig,1.5,1.6,4,2
272,1,28,2018-19,Wolfsburg,1.5,1.0,3,1
272,0,28,2018-19,Hannover 96,1.0,1.5,1,3
273,1,28,2018-19,Hertha BSC,1.3,2.8,1,2
273,0,28,2018-19,Düsseldorf,2.8,1.3,2,1
274,1,28,2018-19,Stuttgart,2.8,2.6,1,1
274,0,28,2018-19,Nürnberg,2.6,2.8,1,1
275,1,28,2018-19,Schalke 04,0.7,2.2,1,2
275,0,28,2018-19,Eint Frankfurt,2.2,0.7,2,1
276,1,28,2018-19,Bayern Munich,3.5,0.4,5,0
276,0,28,2018-19,Dortmund,0.4,3.5,0,5
277,1,28,2018-19,Augsburg,0.4,2.7,0,4
277,0,28,2018-19,Hoffenheim,2.7,0.4,4,0
278,1,28,2018-19,M'Gladbach,1.4,0.8,1,1
278,0,28,2018-19,Werder Bremen,0.8,1.4,1,1
280,1,29,2018-19,Nürnberg,1.9,1.2,1,1
280,0,29,2018-19,Schalke 04,1.2,1.9,1,1
281,1,29,2018-19,Stuttgart,0.5,2.5,0,1
281,0,29,2018-19,Leverkusen,2.5,0.5,1,0
282,1,29,2018-19,Werder Bremen,1.5,0.7,2,1
282,0,29,2018-19,Freiburg,0.7,1.5,1,2
283,1,29,2018-19,RB Leipzig,1.6,0.4,2,0
283,0,29,2018-19,Wolfsburg,0.4,1.6,0,2
284,1,29,2018-19,Hannover 96,0.8,1.9,0,1
284,0,29,2018-19,M'Gladbach,1.9,0.8,1,0
285,1,29,2018-19,Dortmund,1.4,3.2,2,1
285,0,29,2018-19,Mainz 05,3.2,1.4,1,2
286,1,29,2018-19,Hoffenheim,3.2,0.4,2,0
286,0,29,2018-19,Hertha BSC,0.4,3.2,0,2
287,1,29,2018-19,Düsseldorf,0.9,3.7,1,4
287,0,29,2018-19,Bayern Munich,3.7,0.9,4,1
288,1,29,2018-19,Eint Frankfurt,1.7,2.3,1,3
288,0,29,2018-19,Augsburg,2.3,1.7,3,1
290,1,30,2018-19,Bayern Munich,2.7,0.2,1,0
290,0,30,2018-19,Werder Bremen,0.2,2.7,0,1
291,1,30,2018-19,Augsburg,2.7,1.7,6,0
291,0,30,2018-19,Stuttgart,1.7,2.7,0,6
292,1,30,2018-19,Leverkusen,1.5,0.2,2,0
292,0,30,2018-19,Nürnberg,0.2,1.5,0,2
293,1,30,2018-19,Mainz 05,3.4,2.4,3,1
293,0,30,2018-19,Düsseldorf,2.4,3.4,1,3
294,1,30,2018-19,M'Gladbach,1.7,2.2,1,2
294,0,30,2018-19,RB Leipzig,2.2,1.7,2,1
295,1,30,2018-19,Schalke 04,1.9,1.9,2,5
295,0,30,2018-19,Hoffenheim,1.9,1.9,5,2
296,1,30,2018-19,Freiburg,0.6,2.8,0,4
296,0,30,2018-19,Dortmund,2.8,0.6,4,0
297,1,30,2018-19,Hertha BSC,1.5,0.7,0,0
297,0,30,2018-19,Hannover 96,0.7,1.5,0,0
298,1,30,2018-19,Wolfsburg,2.0,1.1,1,1
298,0,30,2018-19,Eint Frankfurt,1.1,2.0,1,1
300,1,31,2018-19,Augsburg,0.3,2.2,1,4
300,0,31,2018-19,Leverkusen,2.2,0.3,4,1
301,1,31,2018-19,RB Leipzig,1.7,0.9,2,1
301,0,31,2018-19,Freiburg,0.9,1.7,1,2
302,1,31,2018-19,Eint Frankfurt,1.2,1.5,0,0
302,0,31,2018-19,Hertha BSC,1.5,1.2,0,0
303,1,31,2018-19,Hannover 96,1.0,2.2,1,0
303,0,31,2018-19,Mainz 05,2.2,1.0,0,1
304,1,31,2018-19,Düsseldorf,1.9,2.7,4,1
304,0,31,2018-19,Werder Bremen,2.7,1.9,1,4
305,1,31,2018-19,Dortmund,0.9,1.1,2,4
305,0,31,2018-19,Schalke 04,1.1,0.9,4,2
306,1,31,2018-19,Stuttgart,1.5,1.5,1,0
306,0,31,2018-19,M'Gladbach,1.5,1.5,0,1
307,1,31,2018-19,Hoffenheim,2.4,1.5,1,4
307,0,31,2018-19,Wolfsburg,1.5,2.4,4,1
308,1,31,2018-19,Nürnberg,1.5,1.8,1,1
308,0,31,2018-19,Bayern Munich,1.8,1.5,1,1
310,1,32,2018-19,Mainz 05,1.4,2.3,3,3
310,0,32,2018-19,RB Leipzig,2.3,1.4,3,3
311,1,32,2018-19,Bayern Munich,3.3,0.9,3,1
311,0,32,2018-19,Hannover 96,0.9,3.3,1,3
312,1,32,2018-19,M'Gladbach,1.2,3.0,2,2
312,0,32,2018-19,Hoffenheim,3.0,1.2,2,2
313,1,32,2018-19,Wolfsburg,1.4,0.6,2,0
313,0,32,2018-19,Nürnberg,0.6,1.4,0,2
314,1,32,2018-19,Hertha BSC,2.3,1.4,3,1
314,0,32,2018-19,Stuttgart,1.4,2.3,1,3
315,1,32,2018-19,Werder Bremen,1.0,2.1,2,2
315,0,32,2018-19,Dortmund,2.1,1.0,2,2
316,1,32,2018-19,Schalke 04,1.4,0.3,0,0
316,0,32,2018-19,Augsburg,0.3,1.4,0,0
317,1,32,2018-19,Freiburg,1.0,0.8,1,1
317,0,32,2018-19,Düsseldorf,0.8,1.0,1,1
318,1,32,2018-19,Leverkusen,2.8,0.1,6,1
318,0,32,2018-19,Eint Frankfurt,0.1,2.8,1,6
320,1,33,2018-19,Hannover 96,1.8,0.6,3,0
320,0,33,2018-19,Freiburg,0.6,1.8,0,3
321,1,33,2018-19,Leverkusen,1.8,1.4,1,1
321,0,33,2018-19,Schalke 04,1.4,1.8,1,1
322,1,33,2018-19,Augsburg,1.3,2.5,3,4
322,0,33,2018-19,Hertha BSC,2.5,1.3,4,3
323,1,33,2018-19,Stuttgart,0.7,0.5,3,0
323,0,33,2018-19,Wolfsburg,0.5,0.7,0,3
324,1,33,2018-19,RB Leipzig,0.6,1.3,0,0
324,0,33,2018-19,Bayern Munich,1.3,0.6,0,0
325,1,33,2018-19,Hoffenheim,2.3,0.8,0,1
325,0,33,2018-19,Werder Bremen,0.8,2.3,1,0
326,1,33,2018-19,Dortmund,1.2,1.4,3,2
326,0,33,2018-19,Düsseldorf,1.4,1.2,2,3
327,1,33,2018-19,Nürnberg,0.8,2.0,0,4
327,0,33,2018-19,M'Gladbach,2.0,0.8,4,0
328,1,33,2018-19,Eint Frankfurt,1.3,1.1,0,2
328,0,33,2018-19,Mainz 05,1.1,1.3,2,0
330,1,34,2018-19,M'Gladbach,0.4,2.1,0,2
330,0,34,2018-19,Dortmund,2.1,0.4,2,0
331,1,34,2018-19,Mainz 05,2.7,1.5,4,2
331,0,34,2018-19,Hoffenheim,1.5,2.7,2,4
332,1,34,2018-19,Werder Bremen,1.0,1.4,2,1
332,0,34,2018-19,RB Leipzig,1.4,1.0,1,2
333,1,34,2018-19,Bayern Munich,4.3,0.8,5,1
333,0,34,2018-19,Eint Frankfurt,0.8,4.3,1,5
334,1,34,2018-19,Düsseldorf,2.0,1.0,2,1
334,0,34,2018-19,Hannover 96,1.0,2.0,1,2
335,1,34,2018-19,Wolfsburg,2.5,0.7,8,1
335,0,34,2018-19,Augsburg,0.7,2.5,1,8
336,1,34,2018-19,Freiburg,1.2,0.9,5,1
336,0,34,2018-19,Nürnberg,0.9,1.2,1,5
337,1,34,2018-19,Schalke 04,0.8,1.0,0,0
337,0,34,2018-19,Stuttgart,1.0,0.8,0,0
338,1,34,2018-19,Hertha BSC,1.3,2.0,1,5
338,0,34,2018-19,Leverkusen,2.0,1.3,5,1
0,1,1,2019-20,Bayern Munich,2.6,1.0,2,2
0,0,1,2019-20,Hertha BSC,1.0,2.6,2,2
1,1,1,2019-20,Freiburg,1.8,0.9,3,0
1,0,1,2019-20,Mainz 05,0.9,1.8,0,3
2,1,1,2019-20,Dortmund,2.7,0.7,5,1
2,0,1,2019-20,Augsburg,0.7,2.7,1,5
3,1,1,2019-20,Leverkusen,2.7,1.2,3,2
3,0,1,2019-20,Paderborn 07,1.2,2.7,2,3
4,1,1,2019-20,Werder Bremen,2.4,0.9,1,3
4,0,1,2019-20,Düsseldorf,0.9,2.4,3,1
5,1,1,2019-20,Wolfsburg,0.9,1.2,2,1
5,0,1,2019-20,Köln,1.2,0.9,1,2
6,1,1,2019-20,M'Gladbach,1.6,0.6,0,0
6,0,1,2019-20,Schalke 04,0.6,1.6,0,0
7,1,1,2019-20,Eint Frankfurt,1.1,0.6,1,0
7,0,1,2019-20,Hoffenheim,0.6,1.1,0,1
8,1,1,2019-20,Union Berlin,0.5,3.1,0,4
8,0,1,2019-20,RB Leipzig,3.1,0.5,4,0
10,1,2,2019-20,Köln,0.7,1.4,1,3
10,0,2,2019-20,Dortmund,1.4,0.7,3,1
11,1,2,2019-20,Paderborn 07,1.7,2.2,1,3
11,0,2,2019-20,Freiburg,2.2,1.7,3,1
12,1,2,2019-20,Hoffenheim,0.7,1.3,3,2
12,0,2,2019-20,Werder Bremen,1.3,0.7,2,3
13,1,2,2019-20,Augsburg,1.3,1.1,1,1
13,0,2,2019-20,Union Berlin,1.1,1.3,1,1
14,1,2,2019-20,Düsseldorf,1.0,1.8,1,3
14,0,2,2019-20,Leverkusen,1.8,1.0,3,1
15,1,2,2019-20,Mainz 05,1.3,1.6,1,3
15,0,2,2019-20,M'Gladbach,1.6,1.3,3,1
16,1,2,2019-20,Schalke 04,1.0,1.5,0,3
16,0,2,2019-20,Bayern Munich,1.5,1.0,3,0
17,1,2,2019-20,RB Leipzig,1.4,1.0,2,1
17,0,2,2019-20,Eint Frankfurt,1.0,1.4,1,2
18,1,2,2019-20,Hertha BSC,1.1,1.3,0,3
18,0,2,2019-20,Wolfsburg,1.3,1.1,3,0
20,1,3,2019-20,M'Gladbach,1.1,2.2,1,3
20,0,3,2019-20,RB Leipzig,2.2,1.1,3,1
21,1,3,2019-20,Schalke 04,1.0,0.8,3,0
21,0,3,2019-20,Hertha BSC,0.8,1.0,0,3
22,1,3,2019-20,Bayern Munich,2.7,0.4,6,1
22,0,3,2019-20,Mainz 05,0.4,2.7,1,6
23,1,3,2019-20,Wolfsburg,0.6,0.7,1,1
23,0,3,2019-20,Paderborn 07,0.7,0.6,1,1
24,1,3,2019-20,Leverkusen,0.8,0.3,0,0
24,0,3,2019-20,Hoffenheim,0.3,0.8,0,0
25,1,3,2019-20,Freiburg,0.7,1.3,1,2
25,0,3,2019-20,Köln,1.3,0.7,2,1
26,1,3,2019-20,Union Berlin,1.9,1.9,3,1
26,0,3,2019-20,Dortmund,1.9,1.9,1,3
27,1,3,2019-20,Werder Bremen,2.5,1.5,3,2
27,0,3,2019-20,Augsburg,1.5,2.5,2,3
28,1,3,2019-20,Eint Frankfurt,1.2,0.6,2,1
28,0,3,2019-20,Düsseldorf,0.6,1.2,1,2
30,1,4,2019-20,Düsseldorf,0.5,1.3,1,1
30,0,4,2019-20,Wolfsburg,1.3,0.5,1,1
31,1,4,2019-20,Augsburg,2.0,1.0,2,1
31,0,4,2019-20,Eint Frankfurt,1.0,2.0,1,2
32,1,4,2019-20,Mainz 05,1.7,2.2,2,1
32,0,4,2019-20,Hertha BSC,2.2,1.7,1,2
33,1,4,2019-20,Köln,0.9,1.7,0,1
33,0,4,2019-20,M'Gladbach,1.7,0.9,1,0
34,1,4,2019-20,Dortmund,2.5,0.8,4,0
34,0,4,2019-20,Leverkusen,0.8,2.5,0,4
35,1,4,2019-20,Union Berlin,1.6,2.7,1,2
35,0,4,2019-20,Werder Bremen,2.7,1.6,2,1
36,1,4,2019-20,RB Leipzig,1.5,1.5,1,1
36,0,4,2019-20,Bayern Munich,1.5,1.5,1,1
37,1,4,2019-20,Hoffenheim,1.5,1.2,0,3
37,0,4,2019-20,Freiburg,1.2,1.5,3,0
38,1,4,2019-20,Paderborn 07,1.1,2.7,1,5
38,0,4,2019-20,Schalke 04,2.7,1.1,5,1
40,1,5,2019-20,Schalke 04,1.3,1.2,2,1
40,0,5,2019-20,Mainz 05,1.2,1.3,1,2
41,1,5,2019-20,Freiburg,1.0,1.0,1,1
41,0,5,2019-20,Augsburg,1.0,1.0,1,1
42,1,5,2019-20,Bayern Munich,2.7,0.8,4,0
42,0,5,2019-20,Köln,0.8,2.7,0,4
43,1,5,2019-20,Hertha BSC,1.3,1.3,2,1
43,0,5,2019-20,Paderborn 07,1.3,1.3,1,2
44,1,5,2019-20,Leverkusen,1.7,0.2,2,0
44,0,5,2019-20,Union Berlin,0.2,1.7,0,2
45,1,5,2019-20,Werder Bremen,0.7,1.5,0,3
45,0,5,2019-20,RB Leipzig,1.5,0.7,3,0
46,1,5,2019-20,M'Gladbach,2.8,0.9,2,1
46,0,5,2019-20,Düsseldorf,0.9,2.8,1,2
47,1,5,2019-20,Eint Frankfurt,1.1,2.2,2,2
47,0,5,2019-20,Dortmund,2.2,1.1,2,2
48,1,5,2019-20,Wolfsburg,1.2,0.7,1,1
48,0,5,2019-20,Hoffenheim,0.7,1.2,1,1
50,1,6,2019-20,Union Berlin,0.6,1.5,1,2
50,0,6,2019-20,Eint Frankfurt,1.5,0.6,2,1
51,1,6,2019-20,Paderborn 07,0.3,3.5,2,3
51,0,6,2019-20,Bayern Munich,3.5,0.3,3,2
52,1,6,2019-20,RB Leipzig,1.6,2.6,1,3
52,0,6,2019-20,Schalke 04,2.6,1.6,3,1
53,1,6,2019-20,Augsburg,0.3,1.2,0,3
53,0,6,2019-20,Leverkusen,1.2,0.3,3,0
54,1,6,2019-20,Mainz 05,0.7,0.4,0,1
54,0,6,2019-20,Wolfsburg,0.4,0.7,1,0
55,1,6,2019-20,Hoffenheim,1.5,2.2,0,3
55,0,6,2019-20,M'Gladbach,2.2,1.5,3,0
56,1,6,2019-20,Dortmund,2.1,1.4,2,2
56,0,6,2019-20,Werder Bremen,1.4,2.1,2,2
57,1,6,2019-20,Düsseldorf,1.3,1.6,1,2
57,0,6,2019-20,Freiburg,1.6,1.3,2,1
58,1,6,2019-20,Köln,0.8,1.5,0,4
58,0,6,2019-20,Hertha BSC,1.5,0.8,4,0
60,1,7,2019-20,Hertha BSC,1.7,1.2,3,1
60,0,7,2019-20,Düsseldorf,1.2,1.7,1,3
61,1,7,2019-20,Leverkusen,1.3,1.5,1,1
61,0,7,2019-20,RB Leipzig,1.5,1.3,1,1
62,1,7,2019-20,Paderborn 07,1.6,2.7,1,2
62,0,7,2019-20,Mainz 05,2.7,1.6,2,1
63,1,7,2019-20,Bayern Munich,1.5,0.8,1,2
63,0,7,2019-20,Hoffenheim,0.8,1.5,2,1
64,1,7,2019-20,Freiburg,0.4,0.7,2,2
64,0,7,2019-20,Dortmund,0.7,0.4,2,2
65,1,7,2019-20,Schalke 04,1.6,0.6,1,1
65,0,7,2019-20,Köln,0.6,1.6,1,1
66,1,7,2019-20,M'Gladbach,3.0,1.2,5,1
66,0,7,2019-20,Augsburg,1.2,3.0,1,5
67,1,7,2019-20,Wolfsburg,2.3,0.5,1,0
67,0,7,2019-20,Union Berlin,0.5,2.3,0,1
68,1,7,2019-20,Eint Frankfurt,2.1,1.7,2,2
68,0,7,2019-20,Werder Bremen,1.7,2.1,2,2
70,1,8,2019-20,Eint Frankfurt,2.5,1.5,3,0
70,0,8,2019-20,Leverkusen,1.5,2.5,0,3
71,1,8,2019-20,Augsburg,2.0,2.8,2,2
71,0,8,2019-20,Bayern Munich,2.8,2.0,2,2
72,1,8,2019-20,Werder Bremen,1.0,0.5,1,1
72,0,8,2019-20,Hertha BSC,0.5,1.0,1,1
73,1,8,2019-20,RB Leipzig,1.3,1.5,1,1
73,0,8,2019-20,Wolfsburg,1.5,1.3,1,1
74,1,8,2019-20,Union Berlin,1.0,0.5,2,0
74,0,8,2019-20,Freiburg,0.5,1.0,0,2
75,1,8,2019-20,Düsseldorf,1.3,0.2,1,0
75,0,8,2019-20,Mainz 05,0.2,1.3,0,1
76,1,8,2019-20,Dortmund,2.2,2.5,1,0
76,0,8,2019-20,M'Gladbach,2.5,2.2,0,1
77,1,8,2019-20,Köln,2.3,0.4,3,0
77,0,8,2019-20,Paderborn 07,0.4,2.3,0,3
78,1,8,2019-20,Hoffenheim,1.1,1.1,2,0
78,0,8,2019-20,Schalke 04,1.1,1.1,0,2
80,1,9,2019-20,Mainz 05,1.5,1.9,3,1
80,0,9,2019-20,Köln,1.9,1.5,1,3
81,1,9,2019-20,Freiburg,1.6,2.1,2,1
81,0,9,2019-20,RB Leipzig,2.1,1.6,1,2
82,1,9,2019-20,Schalke 04,1.1,0.4,0,0
82,0,9,2019-20,Dortmund,0.4,1.1,0,0
83,1,9,2019-20,Hertha BSC,2.2,2.2,2,3
